project_id,commit_id,commit_date,method_name,change_type,effect_size,effect_size_interpretation,refactorings,median_change_percentage,github_commit_url
jctools,72c55e5bee5ed05e47c5f997f8d4bc9d736659d1,1526901267,"public int org.jctools.queues.BaseLinkedQueue<E>.drain(Consumer<E> c, int limit)",unchanged,0.094022807,negligible,Change Method Access Modifier,-6.515362793,https://github.com/JCTools/JCTools/commit/72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
jctools,72c55e5bee5ed05e47c5f997f8d4bc9d736659d1,1526901267,"public int org.jctools.queues.BaseSpscLinkedArrayQueue<E>.fill(Supplier<E> s, int limit)",regression,-0.524989059,large,Change Method Access Modifier,45.61937760792964,https://github.com/JCTools/JCTools/commit/72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
jctools,72c55e5bee5ed05e47c5f997f8d4bc9d736659d1,1526901267,final long org.jctools.queues.MpscArrayQueueConsumerIndexField<E>.lpConsumerIndex(),unchanged,-0.130413659,negligible,Change Method Access Modifier,1.024390243902439,https://github.com/JCTools/JCTools/commit/72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
jctools,72c55e5bee5ed05e47c5f997f8d4bc9d736659d1,1526901267,public final long org.jctools.queues.BaseMpscLinkedArrayQueueConsumerFields<E>.lvConsumerIndex(),unchanged,0.0228539878317874,negligible,Add Method Annotation + Change Method Access Modifier,-0.660883932,https://github.com/JCTools/JCTools/commit/72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
jctools,72c55e5bee5ed05e47c5f997f8d4bc9d736659d1,1526901267,public final long org.jctools.queues.BaseMpscLinkedArrayQueueProducerFields<E>.lvProducerIndex(),improvement,0.2292903521584694,small,Add Method Annotation,-14.41263015,https://github.com/JCTools/JCTools/commit/72c55e5bee5ed05e47c5f997f8d4bc9d736659d1
jctools,4db7bd71c4a70093eeafc4545668a7d227d940d0,1451570626,public boolean org.jctools.sets.IdentityOpenHashSet<E>.contains(Object needle),unchanged,-0.089175876,negligible,Change Variable Type,0.6403940886699507,https://github.com/JCTools/JCTools/commit/4db7bd71c4a70093eeafc4545668a7d227d940d0
jctools,4db7bd71c4a70093eeafc4545668a7d227d940d0,1451570626,public boolean org.jctools.sets.IdentityOpenHashSet<E>.remove(Object val),unchanged,-0.142123238,negligible,Change Variable Type,0.8880118401578688,https://github.com/JCTools/JCTools/commit/4db7bd71c4a70093eeafc4545668a7d227d940d0
jctools,03df0a555ac7a7429c1a8f41294b079d0b4ac7c7,1451488430,public boolean org.jctools.sets.IdentityOpenHashSet<E>.remove(Object val),unchanged,-0.007541768,negligible,Add Variable Modifier,0.1948368241597662,https://github.com/JCTools/JCTools/commit/03df0a555ac7a7429c1a8f41294b079d0b4ac7c7
jctools,efcb60756ad75ef70e8e9ae603cf7c65cd46423d,1527252207,"public int org.jctools.queues.MpmcArrayQueue<E>.fill(Supplier<E> s, int limit)",improvement,0.2329400562873055,small,Extract Method,-7.867543448,https://github.com/JCTools/JCTools/commit/efcb60756ad75ef70e8e9ae603cf7c65cd46423d
jctools,efcb60756ad75ef70e8e9ae603cf7c65cd46423d,1527252207,"public int org.jctools.queues.MpmcArrayQueue<E>.drain(Consumer<E> c, int limit)",regression,-0.230131639,small,Extract Method,6.155451225873762,https://github.com/JCTools/JCTools/commit/efcb60756ad75ef70e8e9ae603cf7c65cd46423d
jctools,9a44566e30a4b1a81a7dde714bcf9c3fff0abb48,1409836265,protected final void org.jctools.channels.spsc.SpscOffHeapFixedSizeRingBuffer.writeRelease(long offset),unchanged,-0.066193176,negligible,Extract Method,1.2522361359570662,https://github.com/JCTools/JCTools/commit/9a44566e30a4b1a81a7dde714bcf9c3fff0abb48
jctools,9a44566e30a4b1a81a7dde714bcf9c3fff0abb48,1409836265,protected final void org.jctools.channels.spsc.SpscOffHeapFixedSizeRingBuffer.readRelease(long offset),unchanged,-0.027173989,negligible,Extract Method,0.7153502235469449,https://github.com/JCTools/JCTools/commit/9a44566e30a4b1a81a7dde714bcf9c3fff0abb48
jctools,bbe02aa58fcba15198de1ff5f5a3add656372b9a,1506872320,public boolean org.jctools.sets.SingleWriterHashSet<E>.contains(Object needle),unchanged,0.1203469532521276,negligible,Extract Method,-3.627720791,https://github.com/JCTools/JCTools/commit/bbe02aa58fcba15198de1ff5f5a3add656372b9a
jctools,0ef3df124c06efd365de4a1fa20a0bd74b85d9d0,1480035856,"public static <E> ProxyChannel<E> org.jctools.channels.proxy.ProxyChannelFactory.createSpscProxy(int capacity, Class<E> iFace, WaitStrategy waitStrategy)",unchanged,-0.287037037,small,Extract Method,50.021808152466086,https://github.com/JCTools/JCTools/commit/0ef3df124c06efd365de4a1fa20a0bd74b85d9d0
simpleflatmapper,223ed1b2a7424b4fce1d14e7b85875987bcf04ae,1545324667,"public void org.simpleflatmapper.reflect.meta.AbstractIndexPropertyFinder<T>.lookForProperties( PropertyNameMatcher propertyNameMatcher, Object[] properties, FoundProperty<T> matchingProperties, PropertyMatchingScore score, boolean allowSelfReference, PropertyFinderTransformer propertyFinderTransformer, TypeAffinityScorer typeAffinityScorer, Predicate<PropertyMeta<?, ?>> propertyFilter)",unchanged,-0.010077254,negligible,Add Parameter + Change Parameter Type,-0.291796042,https://github.com/arnaudroger/SimpleFlatMapper/commit/223ed1b2a7424b4fce1d14e7b85875987bcf04ae
simpleflatmapper,223ed1b2a7424b4fce1d14e7b85875987bcf04ae,1545324667,"public final <E> PropertyMeta<T, E> org.simpleflatmapper.reflect.meta.PropertyFinder<T>.findProperty(PropertyNameMatcher propertyNameMatcher, Object[] properties, TypeAffinityScorer typeAffinity, PropertyFinderProbe propertyFinderProbe, Predicate<PropertyMeta<?, ?>> propertyFilter)",unchanged,-0.000454564,negligible,Change Parameter Type + Add Parameter,15.086124806906914,https://github.com/arnaudroger/SimpleFlatMapper/commit/223ed1b2a7424b4fce1d14e7b85875987bcf04ae
simpleflatmapper,44c4a25d2add7e3a225ed7167532c1818a2ba3d2,1479331815,public final void org.simpleflatmapper.csv.parser.CharConsumer.finish(CellConsumer cellConsumer),unchanged,-0.145035548,negligible,Inline Method,1.398264223722276,https://github.com/arnaudroger/SimpleFlatMapper/commit/44c4a25d2add7e3a225ed7167532c1818a2ba3d2
simpleflatmapper,6ef7785ddd157a014f79af09ab8baa750a8e0049,1566913234,public PropertyMatchingScore org.simpleflatmapper.reflect.meta.PropertyMatchingScore.matches(String property),regression,-1.0,large,Extract Method + Extract Variable ,205.18867924528303,https://github.com/arnaudroger/SimpleFlatMapper/commit/6ef7785ddd157a014f79af09ab8baa750a8e0049
simpleflatmapper,0e437f4397bbb103b89c2609765a503077974109,1557600470,public final boolean org.simpleflatmapper.lightningcsv.parser.ReaderCharBuffer.shiftAndRead(int shiftFrom),unchanged,0.031469779,negligible,Extract Method + Inline Variable,-0.244271257,https://github.com/arnaudroger/SimpleFlatMapper/commit/0e437f4397bbb103b89c2609765a503077974109
simpleflatmapper,b94104b54b303c70b139aab0667286c0b0b73537,1548160604,public Object org.simpleflatmapper.map.context.impl.BreakDetector<S>.getValue(),regression,-0.352529799,medium,Extract Method,6.375838926174497,https://github.com/arnaudroger/SimpleFlatMapper/commit/b94104b54b303c70b139aab0667286c0b0b73537
simpleflatmapper,b94104b54b303c70b139aab0667286c0b0b73537,1548160604,public void org.simpleflatmapper.map.context.impl.BreakDetector<S>.setValue(Object value),regression,-0.400359055,medium,Extract Method,6.271268838113758,https://github.com/arnaudroger/SimpleFlatMapper/commit/b94104b54b303c70b139aab0667286c0b0b73537
simpleflatmapper,90b68a388057d89ffbe5469f3c9717fb715f9bfb,1720731287,"public AbstractCharConsumer org.simpleflatmapper.lightningcsv.impl.AsmCharConsumerFactory.newCharConsumer(TextFormat textFormat, CharBuffer charBuffer, CellPreProcessor cellTransformer, boolean specialisedCharConsumer)",unchanged,-0.005767364,negligible,Extract Method + Change Variable Type,0.084961767,https://github.com/arnaudroger/SimpleFlatMapper/commit/90b68a388057d89ffbe5469f3c9717fb715f9bfb
simpleflatmapper,61e3f299a6ca2e1f779b7a0c83ae7d4a8790aa41,1542870298,"public static int org.simpleflatmapper.csv.CsvRow.parseInt(char[] chars, int from, int len)",regression,-0.277972971,small,Extract Method,3.007518796992481,https://github.com/arnaudroger/SimpleFlatMapper/commit/61e3f299a6ca2e1f779b7a0c83ae7d4a8790aa41
simpleflatmapper,8f6e1fe45273747e755fda6ac82894eaa997c35a,1558612048,public final boolean org.simpleflatmapper.lightningcsv.parser.ReaderCharBuffer.shiftAndRead(int shiftFrom),regression,-0.253290902,small,Inline Method + Extract Variable ,7.739063436349627,https://github.com/arnaudroger/SimpleFlatMapper/commit/8f6e1fe45273747e755fda6ac82894eaa997c35a
simpleflatmapper,c847105c7d867d36fea813f4fdb21055d337a69e,1542215758,public <T> ClassMeta<T> org.simpleflatmapper.map.impl.DiscriminatorReflectionService.getClassMeta(Type target),unchanged,0.001853057,negligible,Extract Method,4.997336174746937,https://github.com/arnaudroger/SimpleFlatMapper/commit/c847105c7d867d36fea813f4fdb21055d337a69e
simpleflatmapper,f60f4691427c3e5b9516d9bafeff743a1aa98311,1572982307,public boolean org.simpleflatmapper.reflect.DefaultReflectionService.selfScoreFullName(),unchanged,-0.088688479,negligible,Add Method Annotation,1.6435986159169549,https://github.com/arnaudroger/SimpleFlatMapper/commit/f60f4691427c3e5b9516d9bafeff743a1aa98311
simpleflatmapper,f60f4691427c3e5b9516d9bafeff743a1aa98311,1572982307,public static PropertyMatchingScore org.simpleflatmapper.reflect.meta.PropertyMatchingScore.newInstance(boolean selfScoreFullName),unchanged,-0.051297733,negligible,Add Method Annotation,0.8460236886632826,https://github.com/arnaudroger/SimpleFlatMapper/commit/f60f4691427c3e5b9516d9bafeff743a1aa98311
simpleflatmapper,f60f4691427c3e5b9516d9bafeff743a1aa98311,1572982307,public int org.simpleflatmapper.reflect.meta.PropertyMatchingScore.compareTo(PropertyMatchingScore o),unchanged,-0.128476407,negligible,Extract Method,2.3376623376623376,https://github.com/arnaudroger/SimpleFlatMapper/commit/f60f4691427c3e5b9516d9bafeff743a1aa98311
simpleflatmapper,9cc6457461a748daa9463727a296b66eea7d7cbc,1477430261,protected final CharConsumer charConsumer(CharBuffer charBuffer),regression,-0.46056326,medium,Extract Method,2.129767211490837,https://github.com/arnaudroger/SimpleFlatMapper/commit/9cc6457461a748daa9463727a296b66eea7d7cbc
simpleflatmapper,9cc6457461a748daa9463727a296b66eea7d7cbc,1477430261,public final void org.simpleflatmapper.csv.parser.CharConsumer.finish(CellConsumer cellConsumer),regression,-0.46651038,medium,Extract Method,2.186421173762946,https://github.com/arnaudroger/SimpleFlatMapper/commit/9cc6457461a748daa9463727a296b66eea7d7cbc
simpleflatmapper,a094ff893a37c7e3a22c30cff33bb2914e235b0a,1573056864,"public <S1, S2, T> BiInstantiator<S1, S2, T> org.simpleflatmapper.reflect.InstantiatorFactory.getBiInstantiator(InstantiatorDefinition instantiatorDefinition, Class<?> s1, Class<?> s2, Map<Parameter, BiFunction<? super S1, ? super S2, ?>> injections, boolean useAsmIfEnabled, boolean builderIgnoresNullValues)",unchanged,0.081316017,negligible,Extract Variable,-2.765957447,https://github.com/arnaudroger/SimpleFlatMapper/commit/a094ff893a37c7e3a22c30cff33bb2914e235b0a
simpleflatmapper,b64fc34917bad69e44e965a4b79112bb9d7885ff,1561451139,private boolean org.simpleflatmapper.reflect.meta.ObjectPropertyFinder<T>.disallowSelfReference(Object[] properties),unchanged,-0.0834717,negligible,Extract Method,0.786308973,https://github.com/arnaudroger/SimpleFlatMapper/commit/b64fc34917bad69e44e965a4b79112bb9d7885ff
simpleflatmapper,70ea034333aa47e5e54753f764ae4d493f13e03d,1480342034,public final void org.simpleflatmapper.csv.parser.CharConsumer.finish(CellConsumer cellConsumer),regression,-0.193530359,small,Inline Method,1.5632633121641426,https://github.com/arnaudroger/SimpleFlatMapper/commit/70ea034333aa47e5e54753f764ae4d493f13e03d
simpleflatmapper,4829d56226146977e23dde18fd8440edb30d5c5f,1572887853,private <T> ClassMeta<T> org.simpleflatmapper.map.impl.DiscriminatorReflectionService.newClassMeta(Type target),unchanged,-0.014978056,negligible,Extract Method + Change Variable Type ,0.4534185075160259,https://github.com/arnaudroger/SimpleFlatMapper/commit/4829d56226146977e23dde18fd8440edb30d5c5f
objenesis,2597f94790d1a4b3891b9b2f3ef0c237071f521e,1538708004,public <T> ObjectInstantiator<T> org.objenesis.strategy.SerializingInstantiatorStrategy.newInstantiatorOf(Class<T> type),unchanged,0.000541615,negligible,Change Variable Type,0.6586329706786359,https://github.com/easymock/objenesis/commit/2597f94790d1a4b3891b9b2f3ef0c237071f521e
objenesis,2597f94790d1a4b3891b9b2f3ef0c237071f521e,1538708004,private static Object org.objenesis.instantiator.sun.SunReflectionFactoryHelper.createReflectionFactory(Class<?> reflectionFactoryClass),unchanged,-0.124699396,negligible,Change Variable Type,10.714285714285714,https://github.com/easymock/objenesis/commit/2597f94790d1a4b3891b9b2f3ef0c237071f521e
objenesis,2597f94790d1a4b3891b9b2f3ef0c237071f521e,1538708004,"public static <T> Constructor<T> org.objenesis.instantiator.sun.SunReflectionFactoryHelper.newConstructorForSerialization(Class<T> type, Constructor<?> constructor)",unchanged,0.015881845877309,negligible,Change Variable Type,-2.323166133,https://github.com/easymock/objenesis/commit/2597f94790d1a4b3891b9b2f3ef0c237071f521e
apm-agent-java,965c6567186b91c179314570270ebff62a46f130,1669227122,public boolean co.elastic.apm.agent.logging.Log4j2LoggerBridge.isDebugEnabled(),unchanged,0.081576515,negligible,Extract Method,-2.597402597,https://github.com/elastic/apm-agent-java/commit/965c6567186b91c179314570270ebff62a46f130
apm-agent-java,965c6567186b91c179314570270ebff62a46f130,1669227122,public boolean co.elastic.apm.agent.logging.Log4j2LoggerBridge.isTraceEnabled(),improvement,0.1493150557337763,small,Extract Method,-3.703703704,https://github.com/elastic/apm-agent-java/commit/965c6567186b91c179314570270ebff62a46f130
apm-agent-java,965c6567186b91c179314570270ebff62a46f130,1669227122,public boolean co.elastic.apm.agent.logging.Log4j2LoggerBridge.isInfoEnabled(),unchanged,0.1354804978988448,negligible,Extract Method,-1.998710509,https://github.com/elastic/apm-agent-java/commit/965c6567186b91c179314570270ebff62a46f130
apm-agent-java,3365a0e47948355de849535f70120a23115ecacf,1654096259,public void co.elastic.apm.agent.impl.transaction.Span.beforeEnd(long epochMicros),unchanged,-0.024430542,negligible,Change Variable Type,1.1363636363636365,https://github.com/elastic/apm-agent-java/commit/3365a0e47948355de849535f70120a23115ecacf
apm-agent-java,50bb1f1632da89c5d4f029e7d7b48a8d4d45c5ef,1669208693,public ReportingEventType co.elastic.apm.agent.report.ReportingEvent.getType(),unchanged,-0.102583924,negligible,Remove Method Annotation,1.9230769230769231,https://github.com/elastic/apm-agent-java/commit/50bb1f1632da89c5d4f029e7d7b48a8d4d45c5ef
apm-agent-java,36ff1f18db1c89ec9c2bb185035fa162ce6de9f9,1622187133,"public static <K, V> WeakConcurrentMap<K, V> co.elastic.apm.agent.sdk.weakmap.WeakMapSupplier.createMap()",unchanged,-0.03515625,negligible,Extract Method,1.5409374371353852,https://github.com/elastic/apm-agent-java/commit/36ff1f18db1c89ec9c2bb185035fa162ce6de9f9
apm-agent-java,36ff1f18db1c89ec9c2bb185035fa162ce6de9f9,1622187133,public static void co.elastic.apm.agent.bci.ElasticApmAgent.validateAdvice(Class<?> adviceClass),unchanged,-0.333333333,medium,Extract Method,13.505033856907406,https://github.com/elastic/apm-agent-java/commit/36ff1f18db1c89ec9c2bb185035fa162ce6de9f9
apm-agent-java,6da304319315cfe4041a8ec5b50cc6f976965eab,1667376101,"public DynamicType.Builder<?> co.elastic.apm.agent.bci.ElasticApmAgent.transform(DynamicType.Builder<?> builder, TypeDescription typeDescription, ClassLoader classLoader, JavaModule module, ProtectionDomain protectionDomain)",regression,-0.22605364,small,Extract Variable,5.347299359486759,https://github.com/elastic/apm-agent-java/commit/6da304319315cfe4041a8ec5b50cc6f976965eab
apm-agent-java,259ebf52dac8ea5136e54b6aecb246b3ffe8fe2c,1689001983,private void co.elastic.apm.agent.report.serialize.DslJsonSerializer.waitForMetadata(),unchanged,0.1903114186851211,small,Inline Variable,-12.06110001,https://github.com/elastic/apm-agent-java/commit/259ebf52dac8ea5136e54b6aecb246b3ffe8fe2c
apm-agent-java,e060ca730692db0af81d29c025a3535867c7681c,1680705271,public synchronized void co.elastic.apm.agent.report.serialize.DslJsonSerializer.blockUntilReady(),unchanged,0.1215686274509803,negligible,Extract Variable,3.783333333333333,https://github.com/elastic/apm-agent-java/commit/e060ca730692db0af81d29c025a3535867c7681c
apm-agent-java,0eac0af814b8686772c6d4e2212f4231524fa8ce,1663228708,public Transaction co.elastic.apm.agent.impl.ElasticApmTracer.currentTransaction(),regression,-0.177162193,small,Inline Variable,6.04026845637584,https://github.com/elastic/apm-agent-java/commit/0eac0af814b8686772c6d4e2212f4231524fa8ce
apm-agent-java,940e717ad9662d5009f6e6b6bd14f66c5bd896f0,1519943657,public void co.elastic.apm.impl.stacktrace.CurrentThreadStackTraceFactory.fillStackTrace(List<Stacktrace> stacktrace),regression,-0.999693669,large,Extract Method,67.83463961887199,https://github.com/elastic/apm-agent-java/commit/940e717ad9662d5009f6e6b6bd14f66c5bd896f0
apm-agent-java,45857cea69a82ac97d5f1bee266f58fbedddb43e,1563187137,public void co.elastic.apm.agent.slf4j.Slf4JMdcActivationListener.beforeActivate(TraceContextHolder<?> context),unchanged,0.102237666888346,negligible,Extract Method,-0.993676603,https://github.com/elastic/apm-agent-java/commit/45857cea69a82ac97d5f1bee266f58fbedddb43e
apm-agent-java,45857cea69a82ac97d5f1bee266f58fbedddb43e,1563187137,public void co.elastic.apm.agent.slf4j.Slf4JMdcActivationListener.afterDeactivate(),unchanged,0.083771434,negligible,Extract Method,-0.823798627,https://github.com/elastic/apm-agent-java/commit/45857cea69a82ac97d5f1bee266f58fbedddb43e
apm-agent-java,83c698172889d68b49e25da02e9f4693ae8e367e,1569492985,public Transaction co.elastic.apm.agent.impl.ElasticApmTracer.currentTransaction(),improvement,0.2903786648200895,small,Extract Variable,-3.537841469,https://github.com/elastic/apm-agent-java/commit/83c698172889d68b49e25da02e9f4693ae8e367e
apm-agent-java,5a9bfac1e2698b06bb985b0358270022690788eb,1524635513,private void co.elastic.apm.report.serialize.DslJsonSerializer.serializeSpanContext(SpanContext context),unchanged,0.007128349,negligible,Inline Method,0.689797889,https://github.com/elastic/apm-agent-java/commit/5a9bfac1e2698b06bb985b0358270022690788eb
apm-agent-java,8aaaf6a87be4dd5c172004f309e0f8ddd1f8474a,1563365870,private HttpURLConnection co.elastic.apm.agent.report.IntakeV2ReportingEventHandler.startRequest(),improvement,0.3928571428571428,medium,Add Variable Modifier,-3.422349089,https://github.com/elastic/apm-agent-java/commit/8aaaf6a87be4dd5c172004f309e0f8ddd1f8474a
apm-agent-java,9448f60455b00ebdf682e24bd5e9759b3e05e734,1557307019,private void co.elastic.apm.agent.report.serialize.DslJsonSerializer.writeLongStringValue(String value),regression,-1.0,large,Extract Method,177.8797996661102,https://github.com/elastic/apm-agent-java/commit/9448f60455b00ebdf682e24bd5e9759b3e05e734
apm-agent-java,8e44cb51b862572d08ff6c0e44e5fbb5529fd159,1563443208,"public void co.elastic.apm.agent.jdbc.signature.SignatureParser.querySignature(String query, StringBuilder signature, boolean preparedStatement)",unchanged,-0.026445012,negligible,Extract Method + Change Variable Type,0.2396335729669063,https://github.com/elastic/apm-agent-java/commit/8e44cb51b862572d08ff6c0e44e5fbb5529fd159
apm-agent-java,f9da8c2ad7df10a4e051533921bd3906fab8c998,1521640413,public Transaction co.elastic.apm.impl.ElasticApmTracer.startTransaction(),unchanged,0.0293886166739048,negligible,Add Method Annotation,-3.812614074,https://github.com/elastic/apm-agent-java/commit/f9da8c2ad7df10a4e051533921bd3906fab8c998
apm-agent-java,86184c5440887feb03d69dda41e30dfc4ce78e34,1688995490,public ElasticContext<?> co.elastic.apm.agent.impl.ActiveStack.currentContext(),unchanged,0.047316514,negligible,Remove Method Annotation,-1.978862154,https://github.com/elastic/apm-agent-java/commit/86184c5440887feb03d69dda41e30dfc4ce78e34
apm-agent-java,86184c5440887feb03d69dda41e30dfc4ce78e34,1688995490,public AbstractSpan<?> co.elastic.apm.agent.impl.ElasticApmTracer.getActive(),unchanged,-0.018088763,negligible,Inline Variable,-1.271965297,https://github.com/elastic/apm-agent-java/commit/86184c5440887feb03d69dda41e30dfc4ce78e34
