project_id,commit_id,commit_date,method_name,change_type,effect_size,effect_size_interpretation,refactorings,median_change_percentage,github_commit_url
fastjson2,a037d802f8a57a4fe68de781091abafa66ec3de7,1693913029,"public static int com.alibaba.fastjson2.util.IOUtils.writeDecimal(byte[] buf, int off, long unscaledVal, int scale)",unchanged,-0.027718495,negligible,Extract Variable,7.589478223372143,https://github.com/alibaba/fastjson2/commit/a037d802f8a57a4fe68de781091abafa66ec3de7
fastjson2,ab9500c5b4bc95b8724fd53689184b6fd9e3e5e8,1671007162,public LocalDateTime com.alibaba.fastjson2.JSONReader.readLocalDateTime(),unchanged,-0.051851852,negligible,Extract Variable,0.8462283707059389,https://github.com/alibaba/fastjson2/commit/ab9500c5b4bc95b8724fd53689184b6fd9e3e5e8
fastjson2,5e7a0d532aa8834aee4ce9094e31acce7510225b,1669273046,public Number com.alibaba.fastjson2.JSONReader.getNumber(),unchanged,0.046456909,negligible,Extract Variable,-8.298572997,https://github.com/alibaba/fastjson2/commit/5e7a0d532aa8834aee4ce9094e31acce7510225b
fastjson2,e188f0215667a88fdb278f71635d6f426a6b339b,1683559926,"public final Map<String, Object> com.alibaba.fastjson2.JSONReaderJSONB.readObject()",unchanged,0.033380201,negligible,Change Variable Type,-0.185873606,https://github.com/alibaba/fastjson2/commit/e188f0215667a88fdb278f71635d6f426a6b339b
fastjson2,a0be963a48786e5f6a7396b811e1ebea19fae0ab,1709961098,"public boolean com.alibaba.fastjson2.JSONReader.readReference(List list, int i)",regression,-0.932694407,large,Extract Method,238.18298692950503,https://github.com/alibaba/fastjson2/commit/a0be963a48786e5f6a7396b811e1ebea19fae0ab
fastjson2,d6f623b900fc10847f381c80cc09f08ad40246d0,1670161837,public ObjectReader com.alibaba.fastjson2.codec.FieldInfo.getInitReader(),unchanged,-0.058951191,negligible,Extract Variable,2.1904202598419515,https://github.com/alibaba/fastjson2/commit/d6f623b900fc10847f381c80cc09f08ad40246d0
fastjson2,d6f623b900fc10847f381c80cc09f08ad40246d0,1670161837,"protected <T> FieldReader[] com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReaders( Class<T> objectClass, Type objectType, BeanInfo beanInfo, boolean fieldBased, ObjectReaderProvider provider )",unchanged,-0.030864198,negligible,Add Parameter,-5.852409158,https://github.com/alibaba/fastjson2/commit/d6f623b900fc10847f381c80cc09f08ad40246d0
fastjson2,d6f623b900fc10847f381c80cc09f08ad40246d0,1670161837,"public ObjectWriter com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.createObjectWriter( Class objectClass, long features, ObjectWriterProvider provider )",improvement,0.1797499799325065,small,Extract Variable + Change Variable Type + Inline Variable,-1.785043217,https://github.com/alibaba/fastjson2/commit/d6f623b900fc10847f381c80cc09f08ad40246d0
fastjson2,a99ea88b804006c1f5fe7aa381f59025c2ee1acf,1689486231,public void com.alibaba.fastjson2.JSONWriterJSONB.writeInt32(int val),unchanged,0.0242656449553001,negligible,Inline Method,-17.00028797,https://github.com/alibaba/fastjson2/commit/a99ea88b804006c1f5fe7aa381f59025c2ee1acf
fastjson2,bb52a519200653e851c584138d230149e35ae64d,1658072352,public void com.alibaba.fastjson2.JSONWriterJSONB.writeString(String str),unchanged,-0.077435764,negligible,Extract Variable,-10.61249242,https://github.com/alibaba/fastjson2/commit/bb52a519200653e851c584138d230149e35ae64d
fastjson2,127031c13d708ef9991e6675075ed91593467f86,1668196235,"public void com.alibaba.fastjson2.util.JdbcSupport.write(JSONWriter jsonWriter, Object object, Object fieldName, Type fieldType, long features)",unchanged,0.043876694,negligible,Extract Variable,-1.022012579,https://github.com/alibaba/fastjson2/commit/127031c13d708ef9991e6675075ed91593467f86
fastjson2,f3a464699e22ebc1523c0247db312564c1de00bc,1683418134,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeOffsetDateTime(OffsetDateTime dateTime),unchanged,0.099573797,negligible,Extract Variable,-0.865693792,https://github.com/alibaba/fastjson2/commit/f3a464699e22ebc1523c0247db312564c1de00bc
fastjson2,b261853449a05f5ea5be3acf542beba7eec0d07c,1653664117,"public Object com.alibaba.fastjson2.reader.ObjectReaderImplMap.readObject(JSONReader jsonReader, long features)",unchanged,-0.075899872,negligible,Change Variable Type,13.758691206543968,https://github.com/alibaba/fastjson2/commit/b261853449a05f5ea5be3acf542beba7eec0d07c
fastjson2,67d6ff7380b8152ec7129a7a1aed5e28c79ab0ab,1692270467,"public static int com.alibaba.fastjson2.util.IOUtils.writeDecimal(byte[] buf, int off, long unscaledVal, int scale)",unchanged,0.048387323,negligible,Change Variable Type,-4.668691641,https://github.com/alibaba/fastjson2/commit/67d6ff7380b8152ec7129a7a1aed5e28c79ab0ab
fastjson2,67d6ff7380b8152ec7129a7a1aed5e28c79ab0ab,1692270467,"public static int com.alibaba.fastjson2.util.IOUtils.writeNano(byte[] bytes, int off, int nano)",unchanged,0.042036164,negligible,Change Variable Type,-1.707684581,https://github.com/alibaba/fastjson2/commit/67d6ff7380b8152ec7129a7a1aed5e28c79ab0ab
fastjson2,710a04338484f65c6edc5f3a6ddf5ca82ab88be5,1670579553,"protected FieldWriter com.alibaba.fastjson2.writer.ObjectWriterCreator.creteFieldWriter( Class objectClass, long writerFeatures, ObjectWriterProvider provider, BeanInfo beanInfo, FieldInfo fieldInfo, Field field )",regression,-0.251942286,small,Extract Variable,11.150401968357508,https://github.com/alibaba/fastjson2/commit/710a04338484f65c6edc5f3a6ddf5ca82ab88be5
fastjson2,4c8a93a38bdd37b324295ec1567fba364c115f11,1679356565,"public void com.alibaba.fastjson2.writer.ObjectWriterImplBigDecimal.writeJSONB(JSONWriter jsonWriter, Object object, Object fieldName, Type fieldType, long features)",unchanged,0.027438017,negligible,Extract Variable,-1.946730093,https://github.com/alibaba/fastjson2/commit/4c8a93a38bdd37b324295ec1567fba364c115f11
fastjson2,e1270ef3f7d360b1f268cfdf7defb19ca945ca8e,1664363389,public final void com.alibaba.fastjson2.JSONWriterUTF16.write(JSONObject map),unchanged,-0.025353524,negligible,Change Parameter Type,2.006359781950333,https://github.com/alibaba/fastjson2/commit/e1270ef3f7d360b1f268cfdf7defb19ca945ca8e
fastjson2,61f6d9ec5e764254ac483e702a246c577e23dff4,1659280758,public Number com.alibaba.fastjson2.JSONReader.getNumber(),unchanged,-0.030123495,negligible,Extract Variable,2.5826446280991737,https://github.com/alibaba/fastjson2/commit/61f6d9ec5e764254ac483e702a246c577e23dff4
fastjson2,16787a1baa65c42e5b26fefde7bbcfc7bdbccc64,1687099934,public static String com.alibaba.fastjson2.internal.processor.CodeGenUtils.fieldReader(int i),improvement,0.5266405421204183,large,Extract Variable,-36.52789012,https://github.com/alibaba/fastjson2/commit/16787a1baa65c42e5b26fefde7bbcfc7bdbccc64
fastjson2,83ed727cadc8831df1c85e108b94ddfb862d493f,1653066093,"public static JSONSchema com.alibaba.fastjson2.schema.JSONSchema.of(JSONObject input, JSONSchema parent)",unchanged,-0.262222222,small,Extract Variable,3.002613124839805,https://github.com/alibaba/fastjson2/commit/83ed727cadc8831df1c85e108b94ddfb862d493f
fastjson2,49be545fcd5a03e7c199e89e39af44269bc191e7,1682599893,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeInt32(int i),unchanged,0.071495207,negligible,Extract Variable,-0.370088168,https://github.com/alibaba/fastjson2/commit/49be545fcd5a03e7c199e89e39af44269bc191e7
fastjson2,49be545fcd5a03e7c199e89e39af44269bc191e7,1682599893,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeInt64(long i),unchanged,0.027700635,negligible,Extract Variable,-0.602883355,https://github.com/alibaba/fastjson2/commit/49be545fcd5a03e7c199e89e39af44269bc191e7
fastjson2,474cc1917ec397e5fd5485c1c97f2388a6f6a97f,1689570900,"public static BigDecimal com.alibaba.fastjson2.util.TypeUtils.parseBigDecimal(char[] bytes, int off, int len)",improvement,0.2143157175519156,small,Extract Variable,-16.47081864,https://github.com/alibaba/fastjson2/commit/474cc1917ec397e5fd5485c1c97f2388a6f6a97f
jdbi,2ec145e817273a3795ee0157a46825f2ce46b7f9,1688240688,"private static Collection<ConfigCustomizer> org.jdbi.v3.core.extension.UseAnnotationConfigCustomizerFactory.buildConfigCustomizer(Class<?> extensionType, Method method, Stream<AnnotatedElement> elements, ConfigurerMethod consumer)",unchanged,0.087007874,negligible,Add Parameter,-17.78095761,https://github.com/jdbi/jdbi/commit/2ec145e817273a3795ee0157a46825f2ce46b7f9
jdbi,102876d0470d99bb45765a798bb9eaf4bc05674d,1675917016,public void org.jdbi.v3.sqlobject.SqlObjectPlugin.customizeJdbi(Jdbi db),unchanged,-0.125,negligible,Change Variable Type,4.719833881220825,https://github.com/jdbi/jdbi/commit/102876d0470d99bb45765a798bb9eaf4bc05674d
jdbi,102876d0470d99bb45765a798bb9eaf4bc05674d,1675917016,public boolean org.jdbi.v3.sqlobject.SqlObjectFactory.accepts(Class<?> extensionType),unchanged,-0.005698006,negligible,Inline Method,1.670214630036275,https://github.com/jdbi/jdbi/commit/102876d0470d99bb45765a798bb9eaf4bc05674d
jdbi,aca3c61ae6408843cbeb810f5a176c0f7802f094,1662574772,public PreparedBatch org.jdbi.v3.core.Handle.prepareBatch(String sql),regression,-0.841782983,large,Extract Method,27.87920660372981,https://github.com/jdbi/jdbi/commit/aca3c61ae6408843cbeb810f5a176c0f7802f094
jdbi,aca3c61ae6408843cbeb810f5a176c0f7802f094,1662574772,public Call org.jdbi.v3.core.Handle.createCall(String sql),regression,-0.833333333,large,Extract Method,22.627517266170543,https://github.com/jdbi/jdbi/commit/aca3c61ae6408843cbeb810f5a176c0f7802f094
jdbi,7e8090d9a5d50bd14acf776f4b3382842668f7a5,1703785386,public ResultIterator<T> org.jdbi.v3.core.result.internal.ResultSetResultIterable<T>.iterator(),unchanged,0.091929366,negligible,Inline Variable,-0.787257415,https://github.com/jdbi/jdbi/commit/7e8090d9a5d50bd14acf776f4b3382842668f7a5
jdbi,c46b9bbd82fab5f7caa0c5cec5a8457a889a1222,1552435461,"public static Optional<Type> org.jdbi.v3.core.generic.GenericTypes.findGenericParameter(Type type, Class<?> parameterizedSupertype, int n)",improvement,0.4887260437991981,large,Inline Variable,-23.66898148,https://github.com/jdbi/jdbi/commit/c46b9bbd82fab5f7caa0c5cec5a8457a889a1222
jdbi,37b8329ccc9e5332b01445413af1cd74e9f9da26,1600287188,"public Optional<Argument> org.jdbi.v3.core.argument.Arguments.findFor(QualifiedType<?> type, Object value)",unchanged,-0.286694102,small,Extract Variable,155.60808844922897,https://github.com/jdbi/jdbi/commit/37b8329ccc9e5332b01445413af1cd74e9f9da26
jdbi,f2eb8dc4dccba41ffe546b2afdf0e95e19009488,1653783487,private ExecutedBatch org.jdbi.v3.core.statement.PreparedBatch.internalBatchExecute(),unchanged,-0.001264661,negligible,Change Variable Type,-0.738062634,https://github.com/jdbi/jdbi/commit/f2eb8dc4dccba41ffe546b2afdf0e95e19009488
jdbi,e7a819593ff7bdcf71aa8ff8fe2a8ac7f95972c0,1602807574,"PreparedBatch org.jdbi.v3.core.statement.PreparedBatch.bindNamedArgumentFinder(NamedArgumentFinderFactory<?> factory, String prefix, Object value, Type type, Supplier<NamedArgumentFinder> backupArgumentFinder)",improvement,0.2719080674685147,small,Add Parameter,-2.417582418,https://github.com/jdbi/jdbi/commit/e7a819593ff7bdcf71aa8ff8fe2a8ac7f95972c0
jdbi,55ae3628f95a17f4ad6443e1c46cdd1bb7efc400,1574035129,public int org.jdbi.v3.core.qualifier.QualifiedType<T>.hashCode(),unchanged,-0.054349465,negligible,Extract Variable,0.534759358,https://github.com/jdbi/jdbi/commit/55ae3628f95a17f4ad6443e1c46cdd1bb7efc400
jdbi,ab0b3710a0a209df8eaab9a69e93f1a9a870bc2a,1600219421,public Optional<RowMapper<?>> org.jdbi.v3.core.mapper.RowMappers.findFor(Type type),unchanged,0.113384648389448,negligible,Change Variable Type,-0.670780789,https://github.com/jdbi/jdbi/commit/ab0b3710a0a209df8eaab9a69e93f1a9a870bc2a
jdbi,ab0b3710a0a209df8eaab9a69e93f1a9a870bc2a,1600219421,public <T> Optional<ColumnMapper<T>> org.jdbi.v3.core.mapper.ColumnMappers.findFor(QualifiedType<T> type),unchanged,0.04456795,negligible,Add Method Annotation,-0.936402653,https://github.com/jdbi/jdbi/commit/ab0b3710a0a209df8eaab9a69e93f1a9a870bc2a
jdbi,cc3847b646d2e71b80624e86428af4cab2c95f68,1687805395,public Optional<RowMapper<?>> org.jdbi.v3.core.mapper.RowMappers.findFor(Type type),improvement,0.3969811086264342,medium,Extract Variable,-3.327693175,https://github.com/jdbi/jdbi/commit/cc3847b646d2e71b80624e86428af4cab2c95f68
jdbi,aad0b605631763fa4262f43a960fc8c92f9ecc4f,1569734877,"public final Optional<Argument> org.jdbi.v3.core.argument.AbstractArgumentFactory<T>.build(Type type, Object value, ConfigRegistry config)",improvement,0.3194343692269003,small,Extract Method + Remove Method Annotation,-14.68416927,https://github.com/jdbi/jdbi/commit/aad0b605631763fa4262f43a960fc8c92f9ecc4f
jdbi,110b71d27f398f8e44e09fff8e228aa59d9cb394,1640483561,"public Object invoke(Object target, Object[] args, HandleSupplier h)",unchanged,-0.097222222,negligible,Add Method Annotation,11.467894902065206,https://github.com/jdbi/jdbi/commit/110b71d27f398f8e44e09fff8e228aa59d9cb394
jdbi,94d22c6f706ab22ba7b281bc45a3ebd1c79cb485,1686678747,Type getParameterType(Parameter parameter),improvement,0.2308168316831683,small,Add Variable Modifier,-17.84589195,https://github.com/jdbi/jdbi/commit/94d22c6f706ab22ba7b281bc45a3ebd1c79cb485
jdbi,be9a4e7ce2e3b01aa6df6400b512727b272053e7,1574197135,"Function<Object, Argument> org.jdbi.v3.core.statement.PreparedBatch.buildArgument(QualifiedType<?> type)",unchanged,0.04991083,negligible,Inline Variable,-13.69326326,https://github.com/jdbi/jdbi/commit/be9a4e7ce2e3b01aa6df6400b512727b272053e7
jdbi,a53d152527e7faa4e91553a0625235024b2da862,1679675208,"public static Optional<Type> org.jdbi.v3.core.generic.GenericTypes.findGenericParameter(Type type, Class<?> parameterizedSupertype, int n)",unchanged,0.2839506172839506,small,Add Method Annotation,-9.832040188,https://github.com/jdbi/jdbi/commit/a53d152527e7faa4e91553a0625235024b2da862
jdbi,d9cb04e81cb1feac3a676b1da829e3f95df8a029,1574192017,"Function<Object, Argument> org.jdbi.v3.core.statement.PreparedBatch.buildArgument(QualifiedType<?> type)",improvement,0.1658834927595835,small,Extract Variable,-33.14860845,https://github.com/jdbi/jdbi/commit/d9cb04e81cb1feac3a676b1da829e3f95df8a029
feign,9875a16f4ad3117904dde1c5a5ce3d08de7d1009,1532393630,"public static Request feign.Request.create(String method, String url, Map<String, Collection<String>> headers, byte[] body, Charset charset)",regression,-0.677775621,large,Change Parameter Type,130.49242424242425,https://github.com/OpenFeign/feign/commit/9875a16f4ad3117904dde1c5a5ce3d08de7d1009
feign,bc8b4b1fc53f0fc0911f486a5150fedab6813798,1698393769,public Object feign.InvocationContext.proceed(),regression,-0.154023008,small,Extract Method,1.3824884792626728,https://github.com/OpenFeign/feign/commit/bc8b4b1fc53f0fc0911f486a5150fedab6813798
feign,9ed47d5d25ef2bbb39dcb19306c1308d71247eb6,1523830572,public String feign.RequestTemplate.queryLine(),regression,-0.367883492,medium,Extract Variable,4.6875,https://github.com/OpenFeign/feign/commit/9ed47d5d25ef2bbb39dcb19306c1308d71247eb6
feign,eed6dbe51c41bf6f0a2fdba69de991172fdf3a84,1718195630,public Charset feign.Response.charset(),unchanged,0.032656065,negligible,Extract Variable,-6.641221374,https://github.com/OpenFeign/feign/commit/eed6dbe51c41bf6f0a2fdba69de991172fdf3a84
feign,3d5f5ecce760d3a8fd6a80501b77272695209612,1693940682,"public Object feign.ResponseHandler.handleResponse(String configKey, Response response, Type returnType, long elapsedTime)",unchanged,-0.029205287,negligible,Inline Method,0.442680506792856,https://github.com/OpenFeign/feign/commit/3d5f5ecce760d3a8fd6a80501b77272695209612
feign,a7b7c01806324126dd844a9a912e309754bc4dc9,1577460373,"public String feign.template.QueryTemplate.expand(Map<String, ?> variables)",unchanged,-0.13900544,negligible,Remove Method Annotation,2.9585798816568047,https://github.com/OpenFeign/feign/commit/a7b7c01806324126dd844a9a912e309754bc4dc9
feign,262488506ffafbedfa7215fa42efccfd3f3b470c,1571705322,"public static Request feign.Request.create(HttpMethod httpMethod, String url, Map<String, Collection<String>> headers, Body body, RequestTemplate requestTemplate)",unchanged,-0.085433263,negligible,Extract Method + Add Method Annotation,1.0869565217391304,https://github.com/OpenFeign/feign/commit/262488506ffafbedfa7215fa42efccfd3f3b470c
feign,a9e631ac9beed8a59b52b480f75231695624c2a0,1583744849,"protected final void feign.DeclarativeContract.processAnnotationOnClass(MethodMetadata data, Class<?> targetType)",regression,-0.27050829,small,Extract Variable,11.511971138078058,https://github.com/OpenFeign/feign/commit/a9e631ac9beed8a59b52b480f75231695624c2a0
feign,a9e631ac9beed8a59b52b480f75231695624c2a0,1583744849,"protected final void feign.DeclarativeContract.processAnnotationOnMethod(MethodMetadata data, Annotation annotation, Method method)",unchanged,-0.054668358,negligible,Extract Variable,4.531645569620253,https://github.com/OpenFeign/feign/commit/a9e631ac9beed8a59b52b480f75231695624c2a0
feign,a9e631ac9beed8a59b52b480f75231695624c2a0,1583744849,"protected final boolean feign.DeclarativeContract.processAnnotationsOnParameter(MethodMetadata data, Annotation[] annotations, int paramIndex)",regression,-0.215644681,small,Extract Variable,30.72100313479624,https://github.com/OpenFeign/feign/commit/a9e631ac9beed8a59b52b480f75231695624c2a0
feign,f8ad8670e3dc73862f52eec475464a301e8c41cc,1609274053,"public String feign.template.HeaderTemplate.expand(Map<String, ?> variables)",unchanged,0.080288806,negligible,Remove Method Annotation,47.368421052631575,https://github.com/OpenFeign/feign/commit/f8ad8670e3dc73862f52eec475464a301e8c41cc
feign,b6db37ee3ad7990809425da225c413defa4ce786,1582767305,"Object feign.SynchronousMethodHandler.executeAndDecode(RequestTemplate template, Options options)",unchanged,-0.04718897,negligible,Inline Method,1.455026455026455,https://github.com/OpenFeign/feign/commit/b6db37ee3ad7990809425da225c413defa4ce786
feign,92b2f511a991031cf1e4a1839e08249a5841f9d7,1665100083,"private RequestTemplate feign.RequestTemplate.appendHeader(String name, Iterable<String> values)",regression,-1.0,large,Extract Method,1870.507813,https://github.com/OpenFeign/feign/commit/92b2f511a991031cf1e4a1839e08249a5841f9d7
feign,246df3746ac3af05945a170940ff7e78a97ce038,1550010332,public RequestTemplate feign.RequestTemplate.target(String target),regression,-0.147766558,small,Change Variable Type,5.286343612334802,https://github.com/OpenFeign/feign/commit/246df3746ac3af05945a170940ff7e78a97ce038
feign,089a59f98076d64b3086b98366ebbf0d2114769b,1551732983,"public String feign.template.Template.expand(Map<String, ?> variables)",unchanged,0.024252979,negligible,Extract Method,-0.591715976,https://github.com/OpenFeign/feign/commit/089a59f98076d64b3086b98366ebbf0d2114769b
feign,7230f7c6eea82eb2b340e5d2e76cba1cf87bcf13,1651240346,"public Object feign.stream.StreamDecoder.decode(Response response, Type type)",unchanged,0.054887437,negligible,Extract Method,-20.54794521,https://github.com/OpenFeign/feign/commit/7230f7c6eea82eb2b340e5d2e76cba1cf87bcf13
feign,fdc7bc2fb85ef6c816f36750ece1a18fa80d4ef3,1655154186,"public feign.Response feign.okhttp.OkHttpClient.execute(feign.Request input, feign.Request.Options options)",unchanged,-0.126654203,negligible,Extract Method,6.856774089460735,https://github.com/OpenFeign/feign/commit/fdc7bc2fb85ef6c816f36750ece1a18fa80d4ef3
jersey,c30060f99fba9848b01574f1440d0b5d4265692c,1670269445,public MediaType org.glassfish.jersey.message.internal.InboundMessageContext.getMediaType(),improvement,1.0,large,Extract Method,-66.26506024,https://github.com/eclipse-ee4j/jersey/commit/c30060f99fba9848b01574f1440d0b5d4265692c
jersey,7bf9e5da763490129975eb2237214b924983ca71,1611661045,"private boolean org.glassfish.jersey.server.ResourceModelConfigurator.bindWithComponentProvider( Class<?> component, ContractProvider providerModel, Iterable<ComponentProvider> componentProviders)",unchanged,-0.102752976,negligible,Inline Variable,3.820966892247842,https://github.com/eclipse-ee4j/jersey/commit/7bf9e5da763490129975eb2237214b924983ca71
jersey,11d6c112a5391aed95ecc58d41058ac2f13e23bc,1589482707,public Response org.glassfish.jersey.client.JerseyInvocation.invoke(),regression,-0.281007472,small,Extract Method,3.322864322,https://github.com/eclipse-ee4j/jersey/commit/11d6c112a5391aed95ecc58d41058ac2f13e23bc
jersey,2299c0bd7e32420b08857a2aba16dd77dd13f7a1,1644570890,public static boolean org.glassfish.jersey.internal.config.ExternalPropertiesConfigurationFactory.configure(Configurable config),unchanged,0.2465277777777778,small,Extract Method,-6.233143182,https://github.com/eclipse-ee4j/jersey/commit/2299c0bd7e32420b08857a2aba16dd77dd13f7a1
jersey,81c2d32da43ad266e5a3992e4e95fcc76fcc921f,1580927526,"protected void org.glassfish.jersey.jackson.internal.jackson.jaxrs.json.JsonEndpointConfig.addAnnotation(Class<? extends Annotation> type, Annotation annotation, boolean forWriting)",unchanged,0.097777778,negligible,Remove Method Annotation,16.189493127614494,https://github.com/eclipse-ee4j/jersey/commit/81c2d32da43ad266e5a3992e4e95fcc76fcc921f
